playerId,shortName,firstName,lastName,teamId,teamName,position_code,position_name_ro,role_general,foot,birthDate,nationality,height_cm,weight_kg,matchesPlayed,totalMinutes,total_goals,total_assists,total_shots,total_shotsOnTarget,total_yellowCards,total_redCards,total_passes,total_successfulPasses,total_dribbles,total_successfulDribbles,total_duels,total_duelsWon,total_losses,total_ownHalfLosses,total_dangerousOwnHalfLosses,total_interceptions,total_recoveries,avg_goals,avg_assists,avg_shots,avg_passes,avg_successfulPasses,avg_losses,avg_ownHalfLosses,avg_dangerousOwnHalfLosses,avg_duels,avg_duelsWon,pct_successfulPasses,pct_duelsWon,pct_successfulDribbles,pct_shotsOnTarget,position_name_en,total_matches,total_matchesInStart,total_matchesSubstituted,total_matchesComingOff,total_minutesOnField,total_minutesTagged,total_headShots,total_directRedCards,total_penalties,total_linkupPlays,total_defensiveDuels,total_defensiveDuelsWon,total_offensiveDuels,total_offensiveDuelsWon,total_aerialDuels,total_aerialDuelsWon,total_fouls,total_smartPasses,total_successfulSmartPasses,total_passesToFinalThird,total_successfulPassesToFinalThird,total_crosses,total_successfulCrosses,total_forwardPasses,total_successfulForwardPasses,total_backPasses,total_successfulBackPasses,total_throughPasses,total_successfulThroughPasses,total_keyPasses,total_successfulKeyPasses,total_verticalPasses,total_successfulVerticalPasses,total_longPasses,total_successfulLongPasses,total_defensiveActions,total_successfulDefensiveAction,total_attackingActions,total_successfulAttackingActions,total_freeKicks,total_freeKicksOnTarget,total_directFreeKicks,total_directFreeKicksOnTarget,total_corners,total_successfulPenalties,total_successfulLinkupPlays,total_accelerations,total_pressingDuels,total_pressingDuelsWon,total_looseBallDuels,total_looseBallDuelsWon,total_missedBalls,total_shotAssists,total_shotOnTargetAssists,total_opponentHalfRecoveries,total_dangerousOpponentHalfRecoveries,total_xgShot,total_xgAssist,total_xgSave,total_receivedPass,total_touchInBox,total_progressiveRun,total_offsides,total_clearances,total_secondAssists,total_thirdAssists,total_shotsBlocked,total_foulsSuffered,total_progressivePasses,total_counterpressingRecoveries,total_slidingTackles,total_goalKicks,total_dribblesAgainst,total_dribblesAgainstWon,total_goalKicksShort,total_goalKicksLong,total_successfulProgressivePasses,total_successfulSlidingTackles,total_successfulGoalKicks,total_fieldAerialDuels,total_fieldAerialDuelsWon,total_gkCleanSheets,total_gkConcededGoals,total_gkShotsAgainst,total_gkExits,total_gkSuccessfulExits,total_gkAerialDuels,total_gkAerialDuelsWon,total_gkSaves,total_newDuelsWon,total_newDefensiveDuelsWon,total_newOffensiveDuelsWon,total_newSuccessfulDribbles,total_lateralPasses,total_successfulLateralPasses,avg_passLength,avg_longPassLength,avg_dribbleDistanceFromOpponentGoal,avg_ballRecoveries,avg_defensiveDuels,avg_offensiveDuels,avg_aerialDuels,avg_fouls,avg_smartPasses,avg_passesToFinalThird,avg_crosses,avg_dribbles,avg_headShots,avg_interceptions,avg_successfulDefensiveAction,avg_yellowCards,avg_redCards,avg_directRedCards,avg_successfulAttackingActions,avg_freeKicks,avg_directFreeKicks,avg_corners,avg_penalties,avg_accelerations,avg_looseBallDuels,avg_missedBalls,avg_forwardPasses,avg_backPasses,avg_throughPasses,avg_keyPasses,avg_verticalPasses,avg_longPasses,avg_shotAssists,avg_shotOnTargetAssists,avg_linkupPlays,avg_opponentHalfRecoveries,avg_dangerousOpponentHalfRecoveries,avg_ballLosses,avg_defensiveDuelsWon,avg_offensiveDuelsWon,avg_successfulSmartPasses,avg_successfulCrosses,avg_successfulForwardPasses,avg_successfulBackPasses,avg_successfulThroughPasses,avg_successfulKeyPasses,avg_successfulVerticalPasses,avg_successfulLongPasses,avg_successfulDribbles,avg_defensiveActions,avg_attackingActions,avg_freeKicksOnTarget,avg_directFreeKicksOnTarget,avg_successfulPenalties,avg_successfulLinkupPlays,avg_looseBallDuelsWon,avg_successfulPassesToFinalThird,avg_xgShot,avg_xgAssist,avg_xgSave,avg_receivedPass,avg_touchInBox,avg_progressiveRun,avg_offsides,avg_clearances,avg_secondAssists,avg_thirdAssists,avg_foulsSuffered,avg_progressivePasses,avg_counterpressingRecoveries,avg_slidingTackles,avg_goalKicks,avg_shotsBlocked,avg_shotsOnTarget,avg_successfulProgressivePasses,avg_successfulSlidingTackles,avg_successfulGoalKicks,avg_dribblesAgainst,avg_dribblesAgainstWon,avg_goalKicksShort,avg_goalKicksLong,avg_fieldAerialDuels,avg_fieldAerialDuelsWon,avg_gkConcededGoals,avg_gkShotsAgainst,avg_gkExits,avg_gkAerialDuels,avg_gkSaves,avg_gkSuccessfulExits,avg_gkAerialDuelsWon,avg_newDuelsWon,avg_newDefensiveDuelsWon,avg_newOffensiveDuelsWon,avg_newSuccessfulDribbles,avg_lateralPasses,avg_successfulLateralPasses,pct_defensiveDuelsWon,pct_offensiveDuelsWon,pct_aerialDuelsWon,pct_successfulSmartPasses,pct_successfulPassesToFinalThird,pct_successfulCrosses,pct_headShotsOnTarget,pct_goalConversion,pct_directFreeKicksOnTarget,pct_penaltiesConversion,pct_win,pct_successfulForwardPasses,pct_successfulBackPasses,pct_successfulThroughPasses,pct_successfulKeyPasses,pct_successfulVerticalPasses,pct_successfulLongPasses,pct_successfulShotAssists,pct_successfulLinkupPlays,pct_yellowCardsPerFoul,pct_successfulProgressivePasses,pct_successfulSlidingTackles,pct_successfulGoalKicks,pct_dribblesAgainstWon,pct_fieldAerialDuelsWon,pct_gkSaves,pct_gkSuccessfulExits,pct_gkAerialDuelsWon,pct_newDuelsWon,pct_newDefensiveDuelsWon,pct_newOffensiveDuelsWon,pct_newSuccessfulDribbles,pct_successfulLateralPasses
733083,M. Abbey,Moses,Abbey,11943,Metaloglobus,rw,Extrem Dreapta,Forward,left,8/18/2002,Ghana,164,60,25,1306,0,1,12,1,5,0,393,347,38,24,255,84,106,40,4,32,78,0,0.047,0.426,16.443,14.481,4.433,1.717,0.184,9.785,3.29,52.372,37.388,50.066,4,Right Winger,25,12,10,13,1306,1306,2,0,0,3,85,15,122,51,21,5,23,2,1,46,35,9,2,115,89,69,67,1,0,7,7,118,109,11,9,120,84,61,24,0,0,0,0,5,0,3,7,26,0,27,13,1,13,7,34,4,1.39,0.98,0,275,23,34,2,6,0,1,1,22,53,43,3,0,16,7,0,0,44,1,0,21,5,0,0,0,0,0,0,0,0,114,49,47,20,118,109,14.694,10.098,28.032,3.541,3.304,4.646,0.865,0.839,0.088,1.996,0.444,1.456,0.047,1.292,3.314,0.251,0,0,0.977,0,0,0.132,0,0.245,0.971,0.047,4.702,2.943,0.041,0.402,4.785,0.472,0.672,0.402,0.156,1.486,0.16,0,0.652,1.959,0.047,0.114,3.624,2.858,0,0.402,4.384,0.472,0.921,4.69,2.415,0,0,0,0.156,0.44,1.514,0.032,0.053,0,11.134,0.945,1.416,0.085,0.226,0,0,0.75,2.358,2.025,0.094,0,0,0.075,1.97,0.041,0,0.594,0.24,0,0,0.865,0.239,0,0,0,0,0,0,0,4.364,1.93,1.756,0.74,4.785,4.384,13.987,45.19,9,4,38.534,6,0,0,0,0,8,44.138,54.8,0,20,53.422,32,12.667,8,11.332,46.095,4,0,7.333,9,0,0,0,28.826,32.156,28.68,32.267,53.422
735669,A. Musi,Alexandru,Musi,11564,Dinamo București,lwf,Atacant Lateral Stg.,Forward,right,7/17/2004,Romania,180,70,30,2326,5,2,50,18,4,0,741,582,178,122,576,239,309,76,6,40,85,0.143,0.061,1.795,26.227,20.502,10.663,2.628,0.214,20.16,8.366,70.307,41.147,63.448,34.222,Left Wing Forward,30,27,21,3,2326,2326,2,0,0,91,128,20,356,189,46,13,30,5,0,42,22,63,13,168,115,213,203,5,0,11,10,155,114,20,8,170,116,296,117,0,0,0,0,1,0,74,20,26,0,46,17,15,19,11,57,11,6.04,1.49,0,606,124,96,13,16,2,1,1,47,66,48,2,0,32,14,0,0,42,1,0,46,13,0,0,0,0,0,0,0,0,243,74,139,86,155,114,15.359,20.15,35.827,2.849,4.4,12.472,1.655,0.965,0.181,1.488,2.214,6.301,0.068,1.37,4.005,0.147,0,0,4.063,0,0,0.031,0,0.59,1.632,0.541,5.999,7.615,0.181,0.364,5.416,0.734,0.702,0.364,3.135,1.998,0.393,0.038,0.668,6.651,0,0.446,4.022,7.298,0,0.328,3.967,0.294,4.353,5.837,10.492,0,0,0,2.595,0.616,0.756,0.213,0.059,0,21.633,4.369,3.169,0.455,0.519,0.064,0.03,1.573,2.293,1.565,0.067,0,0.037,0.634,1.366,0.031,0,1.059,0.445,0,0,1.655,0.43,0,0,0,0,0,0,0,8.412,2.568,4.796,2.982,5.416,3.967,15.439,54.779,16.778,0,30.833,18.166,3.333,15,0,0,43.333,60.261,85.631,0,20,60.478,23.333,18.056,57.645,8.333,52.103,3.333,0,28.333,16.778,0,0,0,37.087,50.307,35.126,36.979,60.478
739220,R. Tănasă,Răzvan Andrei,Tănasă,61242,Farul Constanța,lwf,Atacant Lateral Stg.,Forward,right,4/28/2003,Romania,0,0,34,2590,5,1,44,13,4,0,669,469,98,76,604,235,329,93,11,103,172,0.138,0,1.36,22.116,15.365,11.059,3.263,0.392,20.176,7.63,64.95,39.915,61.471,21.421,Left Wing Forward,34,27,15,7,2590,2590,3,0,0,50,224,40,258,150,36,12,44,1,0,83,45,48,17,208,118,148,135,16,4,7,7,184,125,92,35,330,245,191,88,1,0,1,0,18,0,34,2,51,0,86,33,19,21,7,82,14,5.74,1.72,0,463,82,31,6,21,1,0,1,76,122,91,3,0,48,17,0,0,81,1,0,36,12,0,0,0,0,0,0,0,0,313,139,129,58,184,125,17.985,34.166,31.197,5.619,7.638,8.629,1.079,1.556,0.026,2.744,1.61,3.335,0.094,3.31,8.112,0.156,0,0,2.846,0.024,0.024,0.553,0,0.067,2.829,0.646,6.837,4.948,0.474,0.169,6.069,3.139,0.577,0.169,1.71,2.688,0.434,0,1.296,4.9,0,0.493,3.811,4.498,0.087,0.169,4.012,1.131,2.569,11.048,6.331,0,0,0,1.163,1.077,1.488,0.18,0.049,0,15.129,2.682,0.98,0.176,0.686,0.029,0,2.431,3.989,2.887,0.099,0,0.036,0.385,2.574,0.034,0,1.643,0.575,0,0,1.079,0.359,0,0,0,0,0,0,0,10.391,4.703,4.251,1.969,6.069,4.012,18.131,56.029,18.137,0,42.64,25,0,7.941,0,0,26.471,50.917,86.479,3.921,17.647,60.488,38.137,20.588,38.726,7.353,60.244,2.941,0,23.284,18.137,0,0,0,47.9,57.995,45.978,44.692,60.488
745987,J. Badelj,Juraj,Badelj,26233,Universitatea Craiova,lcb3,Fundaș Central Stânga,Defender,left,8/24/2003,Croatia,190,78,11,653,1,0,2,1,0,0,348,302,0,0,65,23,62,34,10,33,65,0.084,0,0.171,31.764,27.927,5.495,3.104,0.874,5.755,2.13,55.165,28.456,0,9.091,Left Centre Back (3 at the back),11,6,1,5,653,653,1,0,0,0,34,7,5,1,18,12,3,1,0,35,22,3,2,150,114,28,27,6,3,1,1,137,129,48,25,67,57,6,3,0,0,0,0,0,0,0,1,0,0,8,3,2,1,1,10,0,0.25,0.33,0,240,2,15,0,28,0,0,2,1,57,24,0,0,13,6,0,0,36,0,0,18,12,0,0,0,0,0,0,0,0,39,24,0,0,137,129,20.956,27.399,0,6.099,2.774,0.57,1.629,0.281,0.083,3.066,0.196,0,0.084,2.726,4.716,0,0,0,0.28,0,0,0,0,0.115,0.785,0.164,13.66,2.31,0.428,0.115,12.928,4.495,0.115,0.115,0,0.959,0,0.115,0.672,0.086,0,0.196,10.612,2.227,0.174,0.115,12.312,2.485,0,5.5,0.45,0,0,0,0,0.249,2.118,0.021,0.038,0,22.192,0.199,1.478,0,2.436,0,0,0.083,5.236,2.199,0,0,0.167,0.084,3.368,0,0,1.006,0.505,0,0,1.629,1.125,0,0,0,0,0,0,0,3.364,1.99,0,0,12.928,12.312,16.754,4.545,36.364,0,43.928,18.182,9.091,9.091,0,0,27.273,46.596,60.606,12.121,9.091,60.621,34.6,9.091,0,0,38.198,0,0,17.575,36.364,0,0,0,39.137,43.312,0,0,60.621
747238,I. Cojocaru,Ionuț,Cojocaru,61242,Farul Constanța,cf,Atacant Central,Forward,left,7/28/2003,Romania,183,77,17,460,1,1,19,6,0,0,121,103,36,27,137,50,64,10,0,6,19,0,0.112,0.946,5.787,5.022,2.506,0.286,0,5.478,2.191,20.429,34.24,51.569,9.412,Striker,17,3,3,14,460,460,2,0,0,8,25,5,80,36,19,5,8,0,0,18,17,2,0,32,25,36,32,2,1,4,4,19,17,4,2,31,23,57,23,3,1,3,1,17,0,7,3,7,0,13,4,4,8,4,14,3,2.44,0.91,0,95,24,12,2,0,0,0,0,4,16,10,0,0,3,0,0,0,14,0,0,19,5,0,0,0,0,0,0,0,0,51,17,25,17,19,17,11.482,8.008,36.529,0.771,0.771,3.045,1.016,0.36,0,0.776,0.09,1.371,0,0.102,0.569,0,0,0,1.493,0.225,0.225,0.449,0,0.112,0.645,0.084,1.532,1.202,0,0.281,1.068,0,0.466,0.281,0.608,0.669,0.298,0,0.281,1.371,0,0,1.131,1.202,0,0.281,0.979,0,1.065,0.873,2.406,0.112,0.112,0,0.608,0.196,0.776,0.088,0.056,0,5.064,0.853,0.388,0.174,0,0,0,0.186,0.788,0.388,0,0,0,0.529,0.698,0,0,0.09,0,0,0,1.016,0.342,0,0,0,0,0,0,0,2.155,0.467,1.149,0.964,1.068,0.979,14.706,36.078,5.49,0,17.647,0,0,5.882,2.941,0,11.765,13.025,23.529,0,11.765,22.059,0,16.666,17.647,0,16.176,0,0,0,5.49,0,0,0,9.853,13.726,7.059,13.725,22.059
747286,C. Mihai,Cristian,Mihai,11564,Dinamo București,rcmf3,Mijlocaș Central Dr.,Midfielder,,9/23/2004,Romania,0,0,20,724,1,1,12,4,2,1,375,302,5,3,128,49,104,39,8,41,68,0,0,0.601,16.733,14.265,3.587,1.283,0.412,4.755,1.65,25.26,36.566,15,9.166,Right Centre Midfielder,20,2,1,18,724,724,2,0,0,0,49,14,31,12,28,13,11,3,1,48,31,6,2,119,80,47,43,6,1,3,3,135,119,34,13,98,83,26,8,0,0,0,0,0,0,0,0,6,0,20,10,6,4,3,31,3,2.64,0.59,0,287,10,5,0,10,0,0,3,4,53,43,8,0,8,5,0,0,32,4,0,28,13,0,0,0,0,0,0,0,0,65,34,8,1,135,119,17.9,27.08,6.875,2.28,1.734,1.506,0.81,0.609,0.154,2.122,0.196,0.182,0.157,1.306,2.9,0.098,0.098,0,0.37,0,0,0,0,0,0.704,0.274,5.06,1.86,0.244,0.11,6.512,1.284,0.11,0.11,0,1.002,0.208,0,0.499,0.415,0.064,0.052,3.934,1.66,0.064,0.11,5.908,0.606,0.047,3.508,1.132,0,0,0,0,0.382,1.586,0.175,0.025,0,13.495,0.613,0.366,0,0.366,0,0,0.15,2.242,1.25,0.468,0,0.115,0.255,1.549,0.157,0,0.165,0.067,0,0,0.81,0.354,0,0,0,0,0,0,0,2.063,1.125,0.202,0,6.512,5.908,27.756,34.416,10,5,23.238,5,5,2.5,0,0,25,22.376,22.125,5,10,27.195,16.334,15,0,6.665,19.091,10,0,5,10,0,0,0,12.326,17.536,5.5,0,27.195
748513,A. Trică,Atanas,Trică,60374,Universitatea Cluj,cf,Atacant Central,Forward,right,7/9/2004,Romania,191,82,21,708,1,1,4,1,2,0,122,95,4,3,165,64,93,26,4,11,18,0,0.07,0.086,6.528,5.107,4.715,1.194,0.2,8.451,3.595,33.79,38.867,9.524,0,Striker,21,6,5,15,708,708,3,0,0,22,27,2,57,19,68,39,13,0,0,13,9,1,1,23,12,45,40,0,0,0,0,26,23,4,3,42,25,9,4,0,0,0,0,0,0,18,0,16,0,13,4,6,1,0,12,1,0.32,0.02,0,89,16,2,1,4,0,0,0,11,8,12,4,0,3,2,0,0,5,0,0,68,39,0,0,0,0,0,0,0,0,69,10,16,2,26,23,13.132,6.886,2.248,0.768,1.009,3.245,3.676,0.437,0,0.609,0.088,0.31,0.086,0.3,0.7,0.044,0,0,0.262,0,0,0,0,0,0.522,0.336,1.016,2.372,0,0,1.395,0.23,0.088,0,1.447,0.562,0.088,0,0.088,1.2,0,0.088,0.515,2.07,0,0,1.326,0.157,0.24,1.532,0.483,0,0,0,1.202,0.239,0.451,0.008,0.001,0,4.77,0.893,0,0.069,0.132,0,0,0.702,0.216,0.608,0.224,0,0,0,0.143,0,0,0.115,0.044,0,0,3.676,2.069,0,0,0,0,0,0,0,3.452,0.176,0.97,0.175,1.395,1.326,7.143,18.499,24.433,0,26.19,4.762,0,4.762,0,0,28.571,13.095,34.524,0,0,30.952,9.524,0,21.825,3.967,7.143,0,0,4.762,24.433,0,0,0,17.088,4.762,8.38,4.762,30.952
753764,M. Lixandru,Mihai,Lixandru,11565,FCSB,lcb,Fundaș Central Stânga,Midfielder,right,6/5/2001,Romania,184,77,26,2051,4,2,19,7,3,1,1209,1069,25,16,362,130,210,85,9,81,229,0.143,0.108,0.727,49.372,43.603,8.739,3.429,0.322,14.676,5.1,80.393,34.925,40.385,12.821,Left Centre Back,26,24,8,2,2051,2051,5,1,0,0,144,26,83,39,91,47,26,6,5,195,144,5,2,424,324,122,121,10,7,5,5,523,497,151,95,239,192,55,24,0,0,0,0,0,0,0,3,7,0,44,18,5,11,5,69,10,1.98,1.2,0,874,23,21,0,32,2,2,6,18,192,118,14,0,43,22,0,0,146,8,0,91,47,0,0,0,0,0,0,0,0,190,97,28,10,523,497,19.821,37.855,33.938,8.813,5.845,3.497,3.45,1.178,0.251,8.186,0.252,1.03,0.218,3.269,7.615,0.15,0.037,0.037,0.953,0,0,0,0,0.145,1.887,0.252,17.075,5.368,0.463,0.253,21.373,6.129,0.466,0.253,0,2.687,0.393,0,0.875,1.554,0.215,0.108,12.911,5.332,0.32,0.253,20.276,3.842,0.623,9.659,2.26,0,0,0,0,0.783,6.022,0.079,0.051,0,35.968,0.939,0.9,0,1.322,0.073,0.072,0.792,7.767,4.59,0.545,0,0.25,0.224,5.995,0.287,0,1.8,0.872,0,0,3.45,1.889,0,0,0,0,0,0,0,7.594,3.801,1.124,0.406,21.373,20.276,15.12,41.025,47.586,10.257,61.514,5.769,3.846,7.692,0,0,46.154,65.654,91.88,13.462,11.538,85.878,57.06,23.077,0,7.05,65.981,21.154,0,39.583,47.586,0,0,0,48.412,59.426,32.115,25,85.878
756116,R. Balbarau,Raul Andrei,Balbarau,60390,Petrolul 52,gk,Portar,Goalkeeper,right,4/7/2001,Romania,189,67,25,2379,0,0,0,0,2,0,250,208,0,0,18,12,80,23,8,24,78,0,0,0,9.433,7.904,2.997,0.913,0.33,0.724,0.471,84.193,32,0,0,Goalkeeper,25,25,2,0,2379,2379,0,0,0,0,2,0,3,2,12,9,0,0,0,29,12,0,0,122,85,0,0,1,0,0,0,117,114,76,41,26,25,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,28.01,135,0,0,0,8,0,0,0,5,52,10,0,209,2,1,99,110,36,0,179,0,0,7,22,92,37,0,12,9,70,13,1,2,0,117,114,31.74,50.848,0,2.943,0.071,0.146,0.472,0,0,1.057,0,0,0,0.982,1.018,0.073,0,0,0,0,0,0,0,0,0.036,0,4.516,0,0.036,0,4.515,2.846,0,0,0,0,0,0.074,0,0.072,0,0,3.169,0,0,0,4.406,1.567,0,1.053,0,0,0,0,0,0.036,0.437,0,0,1.082,5.103,0,0,0,0.29,0,0,0.218,1.924,0.436,0,8.018,0,0,1.344,0,6.925,0.071,0.036,3.815,4.203,0,0,0.88,3.465,1.418,0.472,2.585,0,0.363,0.506,0.036,0.072,0,4.515,4.406,0,8,30,0,25.333,0,0,0,0,0,32,72.814,0,0,0,98.303,57.2,0,0,0,62.6,0,87.702,4,0,65.289,0,30,36,4,8,0,98.303
756156,C. Chira,Cristian,Chira,11571,FC Oțelul Galați,rcmf3,Mijlocaș Central Dr.,Midfielder,right,11/8/2001,Romania,0,0,12,204,0,1,0,0,2,0,87,73,2,2,47,14,23,13,2,18,29,0,0,0,7.357,6.404,1.428,0.802,0,3.293,0.802,14.199,30.113,8.333,0,Right Centre Midfielder,12,1,1,11,204,204,0,0,0,0,21,2,10,5,13,5,8,0,0,8,6,1,1,34,24,13,13,0,0,2,2,26,25,8,4,39,27,3,2,0,0,0,0,0,0,0,0,2,0,3,2,0,2,2,6,2,0,0.26,0,51,1,1,0,6,0,0,2,1,14,15,0,0,6,1,0,0,8,0,0,13,5,0,0,0,0,0,0,0,0,19,9,3,1,26,25,16.68,19.381,2.408,1.553,1.265,0.952,0.776,0.476,0,0.639,0.15,0,0,1.063,1.702,0.15,0,0,0.15,0,0,0,0,0,0.3,0,3.169,0.652,0,0.15,2.419,0.489,0.15,0.15,0,0.463,0.15,0.163,0,0.489,0,0.15,2.381,0.652,0,0.15,2.419,0.163,0,2.328,0.15,0,0,0,0,0.15,0.476,0,0.033,0,5.178,0.15,0.15,0,0.3,0,0,0.163,0.952,0.926,0,0,0,0,0.626,0,0,0.163,0.163,0,0,0.776,0.163,0,0,0,0,0,0,0,1.278,0.639,0.326,0,2.419,2.419,6.944,14.583,4.167,0,13.889,8.333,0,0,0,0,8.333,12.363,8.333,0,8.333,16.667,2.778,8.333,0,16.667,12.5,0,0,8.333,4.167,0,0,0,6.212,7.778,4.167,0,16.667
759616,O. El Sawy,Omar,El Sawy,60374,Universitatea Cluj,lamf,Mijlocaș Ofensiv Stg.,Midfielder,right,3/16/2004,Romania,0,0,23,1239,1,2,23,6,2,0,346,271,44,30,249,77,133,41,6,45,70,0.044,0.107,1.335,17.799,14.14,6.537,1.795,0.285,13.186,4.007,54.781,28.293,48.54,14.13,Left Attacking Midfielder,23,14,13,9,1239,1239,3,0,0,20,98,9,115,54,16,3,23,2,1,29,21,16,7,93,67,112,102,4,3,4,4,79,59,22,13,144,92,85,35,0,0,0,0,5,0,18,3,17,0,20,11,6,10,4,32,4,3.16,0.89,0,265,34,24,2,10,1,1,1,15,51,32,1,0,37,15,0,0,30,1,0,16,3,0,0,0,0,0,0,0,0,98,46,38,21,79,59,15.71,17.545,29.461,3.319,5.229,5.892,0.944,1.353,0.058,1.556,0.919,2.323,0.204,1.747,4.008,0.135,0,0,1.959,0,0,0.077,0,0.143,1.12,0.286,5.027,5.693,0.226,0.215,4.045,1.143,0.535,0.215,0.893,1.663,0.185,0,0.531,2.723,0.058,0.424,3.613,5.403,0.167,0.215,3.001,0.64,1.549,7.02,4.635,0,0,0,0.776,0.593,1.143,0.195,0.048,0,13.881,1.976,1.177,0.117,0.437,0,0.058,0.716,2.404,1.379,0.044,0,0.083,0.373,1.539,0.044,0,1.838,0.655,0,0,0.944,0.158,0,0,0,0,0,0,0,4.804,2.217,1.835,1.103,4.045,3.001,5.443,42.627,6.884,4.348,33.333,19.565,4.348,1.087,0,0,43.478,51.46,61.803,6.522,8.696,48.685,24.275,13.768,26.812,5.796,36.45,4.348,0,23.55,6.884,0,0,0,25.454,26.734,20.488,25.062,48.685
759643,S. Dusinszki,Szabolcs,Dusinszki,22731,Csikszereda Miercurea Ciuc,amf,Mijlocaș Defensiv Stg.,Midfielder,right,8/6/2005,Romania,0,0,17,447,0,0,7,2,1,0,125,97,5,3,75,24,47,15,2,8,24,0,0,0.172,5.401,4.386,1.658,0.629,0,2.417,1.032,14.262,26.839,14.706,0,Attacking Midfielder,17,2,2,15,447,447,0,0,0,1,27,4,25,12,12,5,9,0,0,10,6,8,4,34,24,32,29,2,0,1,1,36,28,10,6,36,23,20,9,3,0,1,0,3,0,1,1,2,0,11,3,4,3,1,12,1,0.9,0.29,0,80,6,4,0,2,0,0,0,7,12,18,1,0,5,1,0,0,8,0,0,12,5,0,0,0,0,0,0,0,0,36,14,14,3,36,28,17.626,12.254,7.635,0.916,0.855,0.917,0.372,0.385,0,0.443,0.287,0.187,0,0.271,0.655,0,0,0,0.287,0.259,0.087,0.272,0,0,0.272,0.185,1.476,1.69,0.085,0,1.532,0.644,0,0,0.085,0.372,0,0,0.2,0.66,0,0.187,1.004,1.505,0,0,1.347,0.359,0.1,1.126,0.646,0,0,0,0.085,0.172,0.358,0.003,0,0,3.652,0.085,0.187,0,0,0,0,0.361,0.372,0.644,0,0,0,0,0.287,0,0,0.185,0,0,0,0.372,0,0,0,0,0,0,0,0,1.217,0.385,0.66,0.1,1.532,1.347,13.725,29.902,0,0,15.686,8.824,0,0,0,0,11.765,12.185,15.441,0,0,15.49,10.784,5.882,5.882,2.941,11.765,0,0,0,0,0,0,0,8.77,4.902,10.294,5.882,15.49
762964,R. Bădescu,Robert Gabriel,Bădescu,11943,Metaloglobus,lb,Fundaș Central Stânga,Defender,left,4/2/2005,Romania,0,0,15,1074,1,0,2,1,0,0,341,251,9,6,206,63,135,63,10,64,119,0.063,0,0.126,24.295,17.514,9.983,4.628,0.661,15.348,4.757,61.696,27.674,26.667,6.667,Left Back,15,13,6,2,1074,1074,2,0,0,0,97,17,36,18,50,18,10,0,0,26,10,11,4,168,101,41,38,2,0,1,1,92,81,58,26,162,125,22,10,0,0,0,0,0,0,0,0,2,0,23,10,4,2,1,19,4,0.21,0.15,0,207,9,5,0,36,0,0,6,11,72,47,1,0,35,12,0,0,32,1,0,50,18,0,0,0,0,0,0,0,0,104,60,16,5,92,81,19.513,29.212,22.573,8.365,7.17,2.969,3.515,0.797,0,1.854,0.942,0.765,0.126,4.617,9.209,0,0,0,0.919,0,0,0,0,0,1.694,0.314,12.225,3.151,0.157,0.094,5.653,4.386,0.187,0.094,0,1.362,0.282,0.127,1.352,1.483,0,0.409,7.083,2.961,0,0.094,5.001,1.935,0.541,11.847,1.833,0,0,0,0,0.723,0.599,0.013,0.014,0,15.091,0.503,0.506,0,2.577,0,0,0.792,5.113,3.259,0.061,0,0.441,0.063,2.115,0.061,0,2.71,1.006,0,0,3.515,1.201,0,0,0,0,0,0,0,7.684,4.531,1.229,0.447,5.653,5.001,16.307,49.333,26.031,0,29.333,14.445,6.667,6.667,0,0,33.333,48.393,75,0,6.667,70.321,39.484,0,0,0,26.403,6.667,0,43,26.031,0,0,0,43.738,56.573,44.556,20,70.321
762967,L. Vlasceanu,Laurentiu,Vlasceanu,11663,FC Unirea Slobozia,lamf,Mijlocaș Ofensiv Stg.,Midfielder,,5/29/2005,Romania,0,0,6,190,0,0,1,0,0,0,34,16,5,3,35,14,21,5,0,6,8,0,0,0.22,2.868,1.103,1.543,0.442,0,3.088,1.323,6.41,33.015,33.333,0,Left Attacking Midfielder,6,1,1,5,190,190,1,0,0,0,10,1,16,7,5,5,1,0,0,2,0,2,0,16,4,10,7,0,0,1,1,4,1,3,0,16,12,8,3,0,0,0,0,2,0,0,0,2,0,4,1,1,2,1,3,1,0.07,0.35,0,22,4,2,0,0,0,0,1,4,8,8,0,0,3,3,0,0,2,0,0,5,5,0,0,0,0,0,0,0,0,18,6,6,3,4,1,12.145,14.193,33.433,0.662,1.103,0.882,0.662,0.22,0,0.22,0.22,0.22,0.22,0.882,1.765,0,0,0,0.22,0,0,0,0,0,0.442,0.22,1.323,0.662,0,0.22,0.442,0.22,0.22,0.22,0,0.442,0.22,0,0.22,0.22,0,0,0,0.442,0,0.22,0.22,0,0.22,1.985,0.66,0,0,0,0,0.22,0,0.015,0.06,0,2.207,0.442,0.22,0,0,0,0,0,0.882,0.662,0,0,0.22,0,0,0,0,0.662,0.662,0,0,0.662,0.662,0,0,0,0,0,0,0,1.985,0.882,0.22,0.22,0.442,0.22,3.333,33.333,16.667,0,0,0,0,0,0,0,16.667,0,11.112,0,16.667,8.333,0,33.333,0,0,0,0,0,16.667,16.667,0,0,0,10.715,13.333,4.167,16.667,8.333
